Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.409846872,5.575784194,5.005593,6.36979634,5.483368523,5.492752162,3.76767909,5.85513724,5.579273882,2.690218153,3.603369539,5.249517397,6.124432264,0.969707336,0.008929079,4.732277545,3.768597051,4.232796,3.753727392,1.076702474,1.922676631,0.204447902,3.109337585,4.82778243,3.688258722,3.245865342,3.478810011,4.630459214,3.792414827,2.717882905,1.041446824,1.966705067,1.232278456,3.232110882,2.780368706,2.939295562,3.437684896,2.815255439,3.5446018,4.066367812,1.519555903,1.525742717,2.029330672,3.201606795,2.791485657,2.932365227,2.567771892,0.364889854,-3.37093668,2.902946932,1.664659235,1.240203686,1.519444707,2.015049002,2.234341344,1.813904363,2.48507639,2.263229824,1.814296197,-4.065428856,5.688283826,2.792740341,1.831792678,1.79546896,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578235,-4.739166617,14.93080214,-2.685941015,1.626711339,12.00240865,-4.695078732,7.802561119,18.00104891,-4.902702396,8.203616326,2.078992703,9.8925593,3.925924178,0.48490126,2.646022877,1.698589557,2.419655358,2.36029245,-1.170788216,13.54779453,1.269830323,-3.598632142,2.157880925,0.129883207,3.655526819,-1.457388291,-1.297682602,-1.666325164,-0.388969417,-0.668536563,-0.122814652,1.7333744,1.890532787,3.245411013,-0.341595578,0.846181483,2.126928849,0.97125913,0.309973476,0.889584118,1.704975638,0.006767551,-4.231391831,-2.46606419,-2.961957454,-0.927537713,0.398801414,0.593554453,1.803340815,2.302198237,4.292633631,1.806874983,2.689466581,-10.57381386,3.365902424,2.937347072,2.772840772,1.126388977,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,10.00785166,11.07938948,10.78489521,5.938252878,5.87913245,8.348912135,-7.305433187,8.863366336,5.22773574,-1.01642178,0.900972101,-6.874494139,-1.825165415,4.657737669,-2.120170266,5.335786567,0.044991398,5.904449501,6.222211119,3.414462082,-1.662232522,11.33052771,-1.325136108,1.418708419,2.399236218,4.37391057,30.01203983,11.21865244,4.284064396,8.028125452,3.898186662,7.18215168,3.719958677,19.21891534,7.492758483,26.17024567,17.98565682,17.66355636,11.95656113,19.59217448,13.37523455,4.730085137,5.556103642,5.334341598,4.753323729,3.064105032,-1.497562091,1.23483197,0.688255894,-3.557502843,1.626935873,4.184970185,1.539791177,2.359705869,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.516706158,-3.905811573,4.495589099,1.903616968,0.278771877,4.116001093,3.157036054,2.859932523,8.195478266,5.394522282,3.960289585,-3.59802546,5.587350725,4.187713051,2.257734166,0.916003764,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540343,-12.56975598,-4.143528405,-3.755069438,1.399915805,-5.299961627,6.399914691,10.00006681,5.100051226,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977769,5.199969264,-7.799993913,4.499999999,4.300029186,4.024086157,1.755422149,0.736267222,-1.972719226,0.193690071,1.825790064,2.807245411,2.198075713,-2.653654501,5.866491773,-1.435882139,4.082524813,4.344374755,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526047,11.33379837,-9.820444413,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425246,1.206640701,0.263068267,3.438088141,1.409823574,-2.113825424,19.50457717,1.994109481,9.150840816,11.86990804,8.95161233,5.436199479,1.810846447,5.980349934,-4.240773278,4.402748333,5.472137488,-0.024036109,4.498824993,-0.036534273,-2.399291098,-2.514379654,5.872725241,-8.108691881,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669494,4.351888319,8.370895935,8.484560342,13.19207363,2.202387511,7.44766737,9.377899167,9.227075768,7.633298191,11.16124732,6.248257506,7.33465645,7.958388698,8.641508158,4.71984857,6.167166152,8.856855597,5.970745254,3.918170936,8.516467226,9.447385186,-3.373687464,10.85843202,8.161207209,8.24990302,8.890655296,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.006593858,3.284763137,4.897411332,7.78194011,-1.855769641,0.629214317,6.209311843,4.231853976,5.816177603,5.120870822,0.64252524,-2.150285497,3.381713142,2.307087709,7.317207052,2.199341079,6.59954229,5.837641991,-3.554199426,5.872057849,6.174083946,3.356498031,6.648218595,4.095634269,5.0655632,4.701759613,3.831989363,8.520642644,5.469163025,5.587171501,1.515149355,5.412367669,4.822604485,6.367326239,7.19762953,7.07430604,4.210617757,5.985544534,8.208555283,4.086856511,4.573241989,3.771998002,7.465724565,7.546048816,7.644492218,7.89518423,7.53428173,3.480635775,7.389811841,8.194403518,5.451094032,5.645159156,6.23326513,7.245479867,7.689739352,7.969123336,6.78411966,6.393666325,4.094543065,-4.987501737,9.246599597,7.101153926,8.505288853,6.232599676,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.87685108,11.92265957,8.696109236,8.776784363,12.13676398,8.181145434,8.909383331,7.660126526,6.037886542,52.5920942,15.22910707,18.78511747,22.49510166,16.09967527,-5.48816173,15.22355632,5.891383316,0.172375716,10.96391456,5.797611342,2.982744732,-16.10909072,-10.99344076,-4.007504449,-7.211804475,1.008152744,-3.133033357,6.600341263,0.415193428,9.426098541,8.220770745,4.580582062,0.379835927,0.952965973,0.311708028,3.304682542,2.647319399,2.80381184,-0.633393641,4.718134221,0.344593196,-0.68839013,8.768733817,8.631005459,5.944896239,3.313484736,2.213653964,6.237987537,-1.066717112,5.039515082,11.75882069,5.761573823,2.945637892,4.024671584,4.655123167,1.704047392,1.182107059,3.22695089,1.651589256,-3.80478902,6.519596983,12.00058748,0.542592439,1.996501734,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842162,-2.846971696,-1.120449116,6.777074081,-3.5751475,1.424081303,1.963220819,1.389350488,5.925074723,2.247314095,-5.070986489,0.632195249,11.44528916,15.71346645,16.66521973,6.223853781,-5.930986721,-5.018599331,1.524310144,7.437563667,5.958666432,2.062501689,-5.00890677,-6.281043578,5.413811013,14.22088459,-0.331091818,8.93139369,-5.470053774,7.510910354,6.577861385,4.56874919,1.006229248,5.997092261,5.919123763,18.31265719,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.957816591,-29.43327183,-13.96433752,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448256,-0.136235361,1.864478569,3.883927102,1.332189491,2.876760975,-1.219792865,6.290773531,-6.554142923,8.562045515,-0.14044944,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.95393126,7.001685613,3.987761972,5.18022967,8.010384371,-5.647460281,3.935842443,3.463084465,3.126985549,6.255863407,-0.816575488,3.973783315,-0.746282224,2.659962657,1.320233037,1.360213007,-0.047520949,5.468584858,2.019977209,3.045601035,5.898479318,6.28330825,3.887210958,4.310851466,0.068696575,5.593950945,4.643293937,4.310238526,2.330770983,2.827119201,3.703169064,2.752104485,3.390889253,1.33409108,4.002995551,2.412385276,6.224074438,6.367043651,6.356068572,7.407486186,6.209241034,4.613628097,1.342073773,6.5440011,3.850431937,4.257430833,6.060551412,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137529508,7.553444181,10.04017331,-3.103168156,7.834260465,10.18009531,12.50861275,13.52699422,13.83382512,13.942003,12.41343716,13.31556261,10.60300302,6.117404371,3.988738626,7.437166818,6.852442394,7.777181954,9.55444874,10.11337211,10.8159233,7.102144849,8.554482106,8.792286239,-0.62270165,1.342810414,10.79793247,11.26359213,10.15882864,9.820899557,6.68839754,6.639805569,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.747578488,4.476899158,3.451975966,1.308041182,-3.814708855,9.756804463,4.108000219,1.821406941,4.388023625,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-1.79701939,-1.669565546,3.890591641,0.170200302,-3.132322909,-0.201430169,8.42131019,1.250196329,4.264256713,2.199999999,6.000001556,12.69999825,3.999999535,8.100001226,10.08861539,1.609907635,-0.914077188,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683641022,7.359079177,4.137262397,3.639734996,6.225906362,2.864863096,9.708172355,7.430237521,2.465918377,5.237447047,1.189455095,1.67578612,5.554943483,3.075461761,2.745852448,1.749252445,-3.381259258,-0.227975293,-2.584483618,2.841118512,2.997559876,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.809043546,4.540967036,1.699715211,6.685238792,7.18015579,1.699999994,0.036281554,2.019923819,8.525446795,8.620493237,3.465916499,0.900234647,2.256618262,3.499828302,1.669216548,-0.449176347,0.046675803,2.406332166,4.511265599,4.843503771,2.881428559,4.781755524,-2.102801615,4.093034266,-5.31134048,1.236046893,7.231268748,-7.080000005,0.729999989,3.349997993,2.351961329,-19.01290978,1.374549974,-1.947385034,-7.999752727,1.753820626,-5.877080846,1.78501237,-1.979286701,6.652730284,-6.345455633,26.52413507,9.483631269,6.478845884,4.353499807,4.283110623,3.749758048,3.686059699,1.53080324,6.355665958,8.100655187,10.57833166,14.66332381,-7.815015125,-4.363332621,6.437436528,3.207860877,2.893856412,5.502709374,-1.253349032,5.896852705,5.313554614,5.710021898,4.293223367,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.161137742,5.436848848,3.236692387,3.485418814,2.977295093,3.858257513,6.117533687,4.861673504,5.336001107,2.923531889,5.049260174,6.780061728,5.322765835,-4.180265433,-15.83686429,-5.720990452,-6.308471376,1.539025284,1.33525803,0.614316239,0.194673038,2.508169213,1.878176962,0.964059197,4.832900578,1.494087568,7.021963316,5.818315557,4.692061727,4.734081402,0.811461899,3.137970067,2.6522773,2.162033737,1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.680830094,4.336998603,1.847602206,2.154402983,-2.108768376,2.154195367,3.773584998,2.887700102,2.182952325,1.729399842,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,-7.89310136,11.9047617,2.954615165,3.539156693,2.602020161,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.291505561,2.344405861,0.258265466,1.493905318,2.065685147,-6.647910818,13.89778951,7.898441458,0.401934897,,
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.13836478,14.88095238,-12.14936573,0.752491357,14.6951958,-1.847940866,13.64532903,5.799418605,-4.986948757,1.792943898,6.264204545,2.767009758,-11.57648283,3.265666372,9.52991453,-2.145922747,10.0877193,3.415247721,3.80766467,2.326930486,2.950570844,-8.488323481,3.990596419,-17.84698949,3.990596419,8.04601505,1.180491846,6.586493254,7.318295504,7.110314311,7.110314311,7.630267293,7.630267293,7.110314311,7.110314311,6.486370733,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,6.694351926,10.95929862,8.978005906,10.46218812,7.0348726,14.7357956,2.054315073,2.800333125,-2.764556962,3.4471985,2.718212021,4.175242576,4.111393358,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.164962538,8.93321347,5.342639703,-10.32550559,6.055089729,6.778522794,6.541046003,4.559689979,6.686868369,5.903496229,3.900666446,7.83207023,5.160893272,-3.142610754,1.610972814,0.054272484,-0.443956071,0.451578805,-1.804270417,1.295738635,2.975198072,2.363403125,4.649350355,4.750207939,-0.950023992,7.949056505,2.703477055,3.747933036,3.949926226,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.079022456,6.082034146,6.279536084,4.983248608,4.660129095,1.911029085,-0.874738397,3.103486942,9.179433965,7.900316895,7.73077714,2.923200391,4.276509842,7.622522037,-0.261168134,5.267096794,2.771930403,-0.245393675,4.025141535,3.673856129,-0.905031867,-1.242403485,-2.748624652,2.361856385,2.268152927,1.732901959,2.724513028,4.555312228,2.343042266,2.246952456,0.534402433,-0.350485199,-1.288066813,0.98925422,3.275604081,4.992293967,4.081649655,2.646101148,2.119063968,3.381546069,4.134627951,6.507264756,4.263816388,6.557593698,5.884431098,5.939863674,6.03258301,5.070086013,3.009022979,5.878292287,4.255815609,3.174465161,4.950448846,4.543501429,2.663333588,0.914986377,2.206582884,2.615143071,2.330769552,-3.682624967,3.548493052,3.983727037,2.50028576,3.364704756,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.075616413,6.046220859,6.245066994,4.965546603,4.679427105,2.026701342,-0.767881733,3.129284405,8.998329311,7.808335524,7.711354311,2.951006708,4.29617705,7.53077108,-0.229877389,5.173711136,2.76469842,-0.175739328,3.935840624,3.716483631,-0.813777716,-1.202836363,-2.540120353,2.254256867,2.007485657,1.869434353,2.933830751,4.47238522,2.29592683,2.26083567,0.387549377,-0.492747649,-1.041843696,1.026840728,3.32740083,5.144216224,4.070513343,2.518250095,2.178695068,3.437118731,4.213645988,6.393564578,4.120699525,6.684460062,6.009474169,6.04939294,6.158454415,5.199157005,3.147548671,6.05119088,4.451629307,3.335663082,5.121801009,4.729303097,2.933492244,1.23789308,2.503648673,2.795999608,2.600451907,-3.236428524,3.652704618,4.061407561,2.715988397,3.597333247,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,-0.08542534,10.5742153,8.294654622,7.112924692,11.36745464,0.427730586,-3.588674138,1.488739515,-1.117868162,2.553196092,1.362483209,1.977990881,3.095074711,2.426776837,3.114255827,2.932364899,-0.371468483,-1.013608614,0.490834368,3.125798674,3.92742434,3.786338635,5.23682796,3.787000978,3.481932415,5.967438463,2.721307997,3.577688548,4.745238146,4.500032744,4.432518732,6.556799012,4.687083951,1.207692101,-4.359257681,2.322444073,2.51696312,2.120489931,1.097522869,2.329025775,2.237014496,1.762907192,3.214521367,3.345313803,3.116136935,-6.926045435,7.108660766,7.43586183,5.028099036,6.121509354,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.375329995,2.291032696,1.592301035,5.683775402,5.378096477,1.639344206,23.41752893,2.897299977,16.3431584,-1.081359413,-10.31390222,3.092783601,-3.873971516,-6.030460001,9.299886047,-5.832118862,-2.930113489,1.998729951,3.135315646,-2.152645772,1.20100464,0.699996987,1.099998595,2.200001582,2.000001707,1.500001076,0.996320931,2.499987903,2.500006256,0.448368262,3.064482958,3.360188168,8.291519461,3.537905944,6.61462475,8.866109359,3.641471852,6.22878507,3.302399666,1.448455229,1.999432103,2.942942774,5.119677354,4.906210487,1.539704283,5.176824687,4.112979663,4.378128083,2.014316721,2.624859495,1.899298913,0.168698492,0.372252775,1.099999401,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.799999987,3.900000006,5.6,6.500000007,12,19.19999999,12.10000001,7.600000001,4.499999995,2.700000002,3.9,-0.600000003,-1.799999992,0.399999992,2.799999998,8.800000006,10.2,6.599999998,-0.599999993,-8.800000004,7.100000001,-4.2,-3.900000005,-1.899999994,2.000000004,0.799999994,-6.199999993,7.799999992,4.199999997,-4.499999998,2.699999135,0.400000009,-6.69999815,3.399998897,0,1.000001223,5.699997683,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.413042681,-4.911660509,1.566037825,4.948271085,1.167589772,-15.97519171,-2.435385836,2.406222356,2.416592235,1.72095737,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.57380267,-6.721488589,1.901328753,6.205530519,5.8434943,6.119578786,5.485840185,3.826107736,-0.47326121,0.789224478,2.925160772,4.417253483,4.856698516,5.38949857,6.484932223,8.925687048,10.81862951,5.363377212,-5.50533791,6.790581591,2.562424732,1.569171047,0.703323545,2.707951514,5.176879097,1.947818415,2.874733275,4.062119819,2.2758991,-2.585512417,5.655858807,0.544591632,2.112636332,1.938674455,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.90010793,-5.463697778,2.843419314,5.327485743,4.107158356,2.913617753,5.171338273,3.063825958,5.268007004,3.497919421,2.828684794,3.282583714,3.195031172,4.546022144,3.854127711,5.9087813,7.139231291,3.372238661,-7.59058614,1.112137193,0.655438128,-2.91553782,-0.823776418,2.762833276,2.393306213,3.034414867,5.174402156,4.379083473,3.505253324,-4.085000949,8.416864577,2.668505555,2.375832665,1.731397225,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681292828,4.259047194,5.327933838,6.821164461,3.821507586,2.090844267,3.365388645,3.638505639,5.009075182,6.473673964,0.944646218,2.288738787,3.967981156,3.198195619,2.552862659,1.058104891,-1.596258576,1.751548039,3.840003486,1.699971453,0.454830428,1.248664674,1.900638681,4.229535258,2.160373749,2.69132319,3.353842969,2.559038681,2.654806909,0.754674765,-1.145974851,-1.15859276,-2.065616369,4.015765859,4.094389928,1.704719854,3.064991864,4.245831794,4.201119298,4.631121366,1.360806427,2.277728679,1.881027697,4.179584193,2.793137828,4.676074889,3.224868141,-0.92311325,-4.255613842,5.750764776,3.163885674,-0.414397702,1.137666718,2.295772388,4.388246736,2.131179147,1.88282185,1.770255355,2.608230129,-1.93379704,5.225864303,1.255436204,-0.204061305,0.820071807,
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376687,3.226206541,3.106114026,2.400691504,4.825651154,3.842053869,3.10280509,2.604039562,2.950875312,1.760173422,1.412213933,4.08864794,4.538655257,3.617119319,5.992282891,6.728809466,4.317721449,1.440553587,1.433111342,3.824434874,1.839736259,4.090481901,4.094585221,2.057381792,1.70425806,2.949168211,3.52095346,0.065395656,6.431868887,-2.951834534,4.236219136,0.386070836,3.532576628,2.97391076,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199992692,4.600003414,1.390544568,1.306731035,1.580382215,0.10581315,0.967758363,-7.535213999,-6.856982992,10.96500094,-13.31678872,4.577596779,13.9,3.8,3,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276354,8.408581276,10.13560295,5.919246435,-1.060571069,13.89650754,0.504739466,7.553235655,0,8.871869862,15.85177575,6.30830795,9.05418632,1.302849662,3.177405092,16.27764773,-6.190226815,21.15169252,15.79434061,-5.100676996,-3.876783107,-2.071074428,-0.616235247,4.30562288,10.29374165,0.761946625,4.874552379,5.32641039,10.28565461,7.454766327,2.76042626,7.173043954,7.303370768,-2.436568811,0.485036699,9.997945952,12.19364175,2.467440935,1.872005109,4.253198349,-2.271162886,1.212832903,-5.887128488,-2.850453977,9.005761737,9.406128557,8.876066456,-2.725946262,-2.479375947,4.505132043,9.509783352,3.110678494,1.253734962,4.063691812,8.914008875,12.11752725,6.954162188,4.939472723,5.514292074,-11.73986083,0.552281631,12.71046889,2.259253223,3.465680664,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-1.796852875,8.955814563,25.6607152,-10.46985494,25.79577285,16.35157606,12.2544466,-1.799517878,9.942590124,0.887988823,14.50811695,7.755343865,2.789086648,2.320339937,-7.610630212,9.350807332,-7.952928955,1.682282346,18.0111401,-13.64728218,3.739555902,7.666468187,12.97279007,6.150895573,7.213029205,7.026589543,9.825569405,5.023804508,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-0.697154504,1.854215901,0.732781302,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.271893125,-19.55024676,0.984924854,4.62049893,-2.666555621,1.070880496,8.711295808,11.31482939,7.251186276,74.58798805,6.752648452,4.981705494,-33.81709734,29.62937817,14.08712342,13.73114811,5.636825174,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137164,8.00144335,-15.70983705,10.13688763,1.236549318,2.214473032,5.653392331,6.951579912,-0.682850219,-0.879681024,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,-0.542829571,4.200174182,3.081190339,-1.408282627,13.67382727,4.495429669,9.061803923,2.838215248,2.062830743,3.304159798,-4.122503327,-1.617469228,5.741115808,5.382822029,-0.393646583,0.293442648,4.129698977,3.980043684,4.199258541,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.43460401,-0.671942014,6.462934396,10.83151098,10.8233007,8.021073699,-1.452204617,1.732766303,11.42093667,13.48199871,6.771287348,4.893024933,8.257231745,3.918844443,6.718188984,2.752480238,7.46458246,9.180225047,7.011390718,7.462153207,5.569982252,6.440414041,7.677511751,10.01711775,7.929714771,7.142738678,9.173898467,9.774062571,5.684991367,5.153059181,8.091575461,11.24658464,11.31028333,10.94800582,9.936158392,9.105743247,7.395598216,3.00320539,6.450142992,7.727814643,6.980373713,8.154697262,9.023245088,9.148703123,10.04895309,11.06977492,12.45100642,8.648360994,8.015464098,9.897532552,8.584767964,7.579090224,7.317290253,7.022989386,6.661430075,6.509965774,6.666447635,6.536954686,5.885768053,1.345095222,7.719487994,3.548083906,5.255221261,4.961515071,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.447055643,-5.894794362,-9.535810419,-4.641336917,-8.418961235,-0.031396293,0.98511873,2.912889274,-0.709204706,2.491027751,7.381217493,2.656734677,4.992526544,6.188263728,7.874681942,6.639319103,7.868270789,7.625823689,4.486131615,-4.700854774,4.689657245,5.863935967,3.454893449,3.350449107,2.271123401,1.426263196,1.861292679,4.371160632,3.804244285,2.816014401,-1.457933465,7.590903934,1.951979021,3.825958233,3.805348222,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371558,5.023691852,10.83086834,2.524302645,0,7.625157547,3.837484002,4.832849118,2.440541184,-2.051522587,6.959085373,11.04543451,-5.167742645,14.57695611,-3.315186078,-3.582402546,-5.414007785,5.555555041,5.555552164,1.586504315,0.510162181,6.64236977,4.060021684,-0.243656134,-0.699967495,-3.980686814,-15.09582748,14.98241434,7.845832323,8.83621163,14.37737757,-2.29987657,2.481751438,-0.78347961,0.823438752,3.826622577,6.720171423,-0.978665333,-4.666299384,2.650132099,-1.1751369,4.035613154,5.453810969,5.854333991,5.823256221,6.302714269,5.824250693,5.633237391,5.468041381,4.214903874,4.007912596,4.795183331,4.922833214,2.162286574,5.128901137,6.29443692,6.192115769,6.532045056,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.552166084,2.580378747,2.017750953,2.541820677,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217,8.39999981,
